PIA1.93
09 Mar 2020	17:44
PIEZO TYPE	PI 15 um
COMMENTS	
SCAN TYPE	Z scan at fixed X	X scan at fixed Z	Z scan at fixed X	Z scan at fixed X	Z scan at fixed X	X scan at fixed Z	Z scan at fixed X
VERTICAL WAVEFORM	custom
LATERAL WAVEFORM	custom
SCAN STEPS	Down	Front	Down	Pause	Up	Back	Down
SCAN SPEED [nm/sec]	125000	125000	125000	0	125000	250000	250000
PAUSE [sec]	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
CHANNELS	vertical deflection, lateral deflection
NUMBER OF FORCE CURVES	1
POINTS PER CURVE	3584
SCAN RATE [Hz]	0.833328	1.249988	12.498750	1.000000	0.480769	2.499975	2.500000
TRIGGER TYPE	no trigger
CANTILEVER NAME	
CANTILEVER TYPE	0
RESONANT FREQUENCY	0.000000
VERTICAL SPRING CONSTANT [N/m]	0.000000
VERTICAL CALIBRATION COEFFICIENT [µN/V]	1.000000
OPTIC SENSOR FORCE-VOLTAGE RELATION [µN]	0+(-3.464847548173025E+3*x^0)+(4.166399346689978E+3*x^1)+(-4.272509255274562E+3*x^2)+(3.126702697620634E+3*x^3)+(-1.353651158969758E+3*x^4)+(3.443961871035622E+2*x^5)+(-4.749887193466130E+1*x^6)+(2.766192854606011E+0*x^7)
FRAME RATE [Hz]	29.999985
NUMBER OF FRAMES	36	23	2	29	62	12	12
PIEZO Z [nm]	PIEZO X [nm]	Time [s]	VERTICAL DEF	LATERAL DEF	AUX DEF
186572.40625000	200005.48437500	0.69267464	3.00876617	-0.07164001	NaN
186865.37500000	200005.48437500	0.69501919	3.01013947	-0.07953644	NaN
187158.35937500	200005.48437500	0.69736373	3.01116943	-0.07396698	NaN
187451.32812500	200005.48437500	0.69970834	3.01063538	-0.07942200	NaN
187744.28125000	200005.48437500	0.70205289	3.01231384	-0.07568359	NaN
188037.26562500	200005.48437500	0.70439750	3.01048279	-0.08884430	NaN
188330.25000000	200005.48437500	0.70674205	3.01105499	-0.08167267	NaN
188623.21875000	200005.48437500	0.70908660	3.01006317	-0.07331848	NaN
188916.18750000	200005.48437500	0.71143121	3.01017761	-0.07541656	NaN
189209.15625000	200005.48437500	0.71377575	3.01239014	-0.07949829	NaN
189502.12500000	200005.48437500	0.71612036	3.01376343	-0.07232666	NaN
189795.09375000	200005.48437500	0.71846491	3.00868988	-0.07743835	NaN
190088.06250000	200005.48437500	0.72080946	3.01254272	-0.07602692	NaN
190381.04687500	200005.48437500	0.72315407	3.01212311	-0.08041382	NaN
190674.00000000	200005.48437500	0.72549862	3.01151276	-0.08495331	NaN
190966.96875000	200005.48437500	0.72784323	3.01052094	-0.07678986	NaN
191259.93750000	200005.48437500	0.73018777	3.00937653	-0.07041931	NaN
191552.90625000	200005.48437500	0.73253232	3.00983429	-0.07175446	NaN
191845.89062500	200005.48437500	0.73487693	3.01181793	-0.08831024	NaN
192138.85937500	200005.48437500	0.73722148	3.01483154	-0.07324219	NaN
192431.81250000	200005.48437500	0.73956609	3.01078796	-0.07858276	NaN
192724.79687500	200005.48437500	0.74191064	3.00994873	-0.07503510	NaN
193017.78125000	200005.48437500	0.74425519	3.00994873	-0.08884430	NaN
193310.75000000	200005.48437500	0.74659979	3.01033020	-0.08064270	NaN
193603.71875000	200005.48437500	0.74894434	3.00937653	-0.06851196	NaN
193896.68750000	200005.48437500	0.75128895	3.00880432	-0.07392883	NaN
194189.65625000	200005.48437500	0.75363350	3.01048279	-0.07980347	NaN
194482.62500000	200005.48437500	0.75597805	3.01448822	-0.07450104	NaN
194775.59375000	200005.48437500	0.75832266	3.01013947	-0.07884979	NaN
195068.57812500	200005.48437500	0.76066720	3.01216125	-0.07556915	NaN
195361.53125000	200005.48437500	0.76301181	3.01132202	-0.07850647	NaN
195654.50000000	200005.48437500	0.76535636	3.01025391	-0.08296967	NaN
195947.46875000	200005.48437500	0.76770091	3.00884247	-0.07778168	NaN
196240.43750000	200005.48437500	0.77004552	3.00853729	-0.07259369	NaN
196533.42187500	200005.48437500	0.77239007	3.00891876	-0.07137299	NaN
196826.39062500	200005.48437500	0.77473468	3.01071167	-0.08346558	NaN
197119.34375000	200005.48437500	0.77707922	3.00487518	-0.07408142	NaN
197412.32812500	200005.48437500	0.77942377	3.00765991	-0.07904053	NaN
197705.31250000	200005.48437500	0.78176838	3.00720215	-0.07526398	NaN
197998.28125000	200005.48437500	0.78411293	3.00697327	-0.09105682	NaN
198291.25000000	200005.48437500	0.78645754	3.00605774	-0.08037567	NaN
198584.21875000	200005.48437500	0.78880209	3.00495148	-0.06935120	NaN
198877.18750000	200005.48437500	0.79114664	3.00418854	-0.07465363	NaN
199170.15625000	200005.48437500	0.79349124	3.00552368	-0.08052826	NaN
199463.12500000	200005.48437500	0.79583579	3.00739288	-0.07484436	NaN
199756.10937500	200005.48437500	0.79818040	3.00674438	-0.07781982	NaN
200049.06250000	200005.48437500	0.80052495	3.00624847	-0.07564545	NaN
200342.03125000	200005.48437500	0.80286950	3.00628662	-0.07671356	NaN
200635.00000000	200005.48437500	0.80521411	3.00518036	-0.08682251	NaN
200927.96875000	200005.48437500	0.80755866	3.00476074	-0.07709503	NaN
201220.95312500	200005.48437500	0.80990326	3.00327301	-0.07266998	NaN
201513.92187500	200005.48437500	0.81224781	3.00327301	-0.07251740	NaN
201806.87500000	200005.48437500	0.81459236	3.00403595	-0.08872986	NaN
202099.85937500	200005.48437500	0.81693697	3.00193787	-0.07434845	NaN
202392.84375000	200005.48437500	0.81928152	3.00296783	-0.07850647	NaN
202685.81250000	200005.48437500	0.82162613	3.00037384	-0.07408142	NaN
202978.78125000	200005.48437500	0.82397068	2.99949646	-0.08514404	NaN
203271.75000000	200005.48437500	0.82631522	2.99842834	-0.08071899	NaN
203564.71875000	200005.48437500	0.82865983	2.99625397	-0.07415771	NaN
203857.68750000	200005.48437500	0.83100438	2.99575806	-0.07240295	NaN
204150.65625000	200005.48437500	0.83334899	2.99682617	-0.07987976	NaN
204443.64062500	200005.48437500	0.83569354	2.99552917	-0.07701874	NaN
204736.59375000	200005.48437500	0.83803809	2.99495697	-0.07808685	NaN
205029.56250000	200005.48437500	0.84038270	2.99442291	-0.07572174	NaN
205322.53125000	200005.48437500	0.84272724	2.99503326	-0.07572174	NaN
205615.50000000	200005.48437500	0.84507185	2.99411774	-0.08888245	NaN
205908.48437500	200005.48437500	0.84741640	2.99388885	-0.07995605	NaN
206201.45312500	200005.48437500	0.84976095	2.99304962	-0.07141113	NaN
206494.40625000	200005.48437500	0.85210556	2.99297333	-0.07423401	NaN
206787.39062500	200005.48437500	0.85445011	2.98873901	-0.08110046	NaN
207080.37500000	200005.48437500	0.85679471	2.98965454	-0.07598877	NaN
207373.34375000	200005.48437500	0.85913926	2.99045563	-0.07812500	NaN
207666.31250000	200005.48437500	0.86148381	2.98885345	-0.07328033	NaN
207959.28125000	200005.48437500	0.86382842	2.98748016	-0.09483337	NaN
208252.25000000	200005.48437500	0.86617297	2.98538208	-0.07976532	NaN
208545.21875000	200005.48437500	0.86851758	2.98381805	-0.07602692	NaN
208838.18750000	200005.48437500	0.87086213	2.98244476	-0.07431030	NaN
209131.17187500	200005.48437500	0.87320668	2.98263550	-0.07831573	NaN
209424.12500000	200005.48437500	0.87555128	2.98545837	-0.08338928	NaN
209717.09375000	200005.48437500	0.87789583	2.97973633	-0.07682800	NaN
210010.06250000	200005.48437500	0.88024044	2.97801971	-0.07587433	NaN
210303.03125000	200005.48437500	0.88258499	2.97859192	-0.07659912	NaN
210596.01562500	200005.48437500	0.88492954	2.97512054	-0.08529663	NaN
210888.98437500	200005.48437500	0.88727415	2.97405243	-0.07949829	NaN
211181.93750000	200005.48437500	0.88961869	2.97363281	-0.07156372	NaN
211474.92187500	200005.48437500	0.89196330	2.97252655	-0.07427216	NaN
211767.90625000	200005.48437500	0.89430785	2.97275543	-0.08419037	NaN
212060.87500000	200005.48437500	0.89665240	2.97485352	-0.07461548	NaN
212353.84375000	200005.48437500	0.89899701	2.96924591	-0.08018494	NaN
212646.81250000	200005.48437500	0.90134156	2.96661377	-0.07167816	NaN
212939.78125000	200005.48437500	0.90368617	2.96463013	-0.08544922	NaN
213232.75000000	200005.48437500	0.90603071	2.96237946	-0.08174896	NaN
213525.71875000	200005.48437500	0.90837526	2.96089172	-0.07362366	NaN
213818.70312500	200005.48437500	0.91071987	2.95867920	-0.07450104	NaN
214111.65625000	200005.48437500	0.91306442	2.95921326	-0.07545471	NaN
214404.62500000	200005.48437500	0.91540903	2.96058655	-0.08029938	NaN
214697.59375000	200005.48437500	0.91775358	2.95219421	-0.07671356	NaN
214990.56250000	200005.48437500	0.92009813	2.95364380	-0.07942200	NaN
215283.54687500	200005.48437500	0.92244273	2.94982910	-0.07556915	NaN
215576.51562500	200005.48437500	0.92478728	2.94815063	-0.08544922	NaN
215869.46875000	200005.48437500	0.92713189	2.94502258	-0.08163452	NaN
216162.45312500	200005.48437500	0.92947644	2.94368744	-0.07244110	NaN
216455.43750000	200005.48437500	0.93182099	2.94284821	-0.07675171	NaN
216748.40625000	200005.48437500	0.93416560	2.93891907	-0.08193970	NaN
217041.37500000	200005.48437500	0.93651015	2.94082642	-0.07545471	NaN
217334.34375000	200005.48437500	0.93885475	2.93773651	-0.07797241	NaN
217627.31250000	200005.48437500	0.94119930	2.93472290	-0.07495880	NaN
217920.28125000	200005.48437500	0.94354385	2.93186188	-0.08605957	NaN
218213.25000000	200005.48437500	0.94588846	2.92957306	-0.08216858	NaN
218506.23437500	200005.48437500	0.94823301	2.92659760	-0.07915497	NaN
218799.18750000	200005.48437500	0.95057762	2.92575836	-0.07335663	NaN
219092.15625000	200005.48437500	0.95292217	2.92488098	-0.07602692	NaN
219385.12500000	200005.48437500	0.95526671	2.92198181	-0.08312225	NaN
219678.09375000	200005.48437500	0.95761132	2.91702271	-0.07591248	NaN
219971.07812500	200005.48437500	0.95995587	2.91809082	-0.07644653	NaN
220264.04687500	200005.48437500	0.96230042	2.91553497	-0.07472992	NaN
220557.00000000	200005.48437500	0.96464503	2.91252136	-0.08930206	NaN
220849.98437500	200005.48437500	0.96698958	2.91168213	-0.08285522	NaN
221142.96875000	200005.48437500	0.96933419	2.91019440	-0.07274628	NaN
221435.93750000	200005.48437500	0.97167873	2.90908813	-0.07610321	NaN
221728.90625000	200005.48437500	0.97402328	2.90878296	-0.09021759	NaN
222021.87500000	200005.48437500	0.97636789	2.90405273	-0.07404327	NaN
222314.84375000	200005.48437500	0.97871244	2.90721893	-0.07865906	NaN
222607.81250000	200005.48437500	0.98105705	2.90168762	-0.07534027	NaN
222900.78125000	200005.48437500	0.98340160	2.89901733	-0.08064270	NaN
223193.76562500	200005.48437500	0.98574615	2.89703369	-0.08411407	NaN
223486.71875000	200005.48437500	0.98809075	2.89535522	-0.07995605	NaN
223779.68750000	200005.48437500	0.99043530	2.89253235	-0.07511139	NaN
224072.65625000	200005.48437500	0.99277991	2.89161682	-0.07541656	NaN
224365.62500000	200005.48437500	0.99512446	2.88883209	-0.08426666	NaN
224658.60937500	200005.48437500	0.99746901	2.88394928	-0.07839203	NaN
224951.57812500	200005.48437500	0.99981362	2.88097382	-0.07740021	NaN
225244.53125000	200005.48437500	1.00215816	2.87773132	-0.07408142	NaN
225537.51562500	200005.48437500	1.00450277	2.87471771	-0.08464813	NaN
225830.50000000	200005.48437500	1.00684738	2.87170410	-0.08304596	NaN
226123.46875000	200005.48437500	1.00919187	2.86911011	-0.07297516	NaN
226416.43750000	200005.48437500	1.01153648	2.86762238	-0.07759094	NaN
226709.40625000	200005.48437500	1.01388109	2.86598206	-0.08548737	NaN
227002.37500000	200005.48437500	1.01622558	2.86323547	-0.07621765	NaN
227295.34375000	200005.48437500	1.01857018	2.85720825	-0.07640839	NaN
227588.31250000	200005.48437500	1.02091479	2.85106659	-0.07598877	NaN
227881.29687500	200005.48437500	1.02325928	2.84595490	-0.08255005	NaN
228174.25000000	200005.48437500	1.02560389	2.84198761	-0.08430481	NaN
228467.21875000	200005.48437500	1.02794850	2.83809662	-0.08193970	NaN
228760.18750000	200005.48437500	1.03029311	2.83519745	-0.07675171	NaN
229053.15625000	200005.48437500	1.03263760	2.83264160	-0.07625580	NaN
229346.14062500	200005.48437500	1.03498220	2.82993317	-0.08472443	NaN
229639.10937500	200005.48437500	1.03732681	2.82711029	-0.07564545	NaN
229932.06250000	200005.48437500	1.03967130	2.82066345	-0.07907867	NaN
230225.04687500	200005.48437500	1.04201591	2.81703949	-0.07595062	NaN
230518.03125000	200005.48437500	1.04436052	2.81208038	-0.08842468	NaN
230811.00000000	200005.48437500	1.04670501	2.80967712	-0.08342743	NaN
231103.96875000	200005.48437500	1.04904962	2.80685425	-0.07759094	NaN
231396.93750000	200005.48437500	1.05139422	2.80536652	-0.07984161	NaN
231689.90625000	200005.48437500	1.05373883	2.80433655	-0.09059906	NaN
231982.87500000	200005.48437500	1.05608332	2.80529022	-0.07732391	NaN
232275.84375000	200005.48437500	1.05842793	2.79586792	-0.07930756	NaN
232568.82812500	200005.48437500	1.06077254	2.79014587	-0.07572174	NaN
232861.78125000	200005.48437500	1.06311703	2.78678894	-0.08556366	NaN
233154.75000000	200005.48437500	1.06546164	2.78278351	-0.08518219	NaN
233447.73437500	200005.48437500	1.06780624	2.77900696	-0.08331299	NaN
233740.70312500	200005.48437500	1.07015073	2.77626038	-0.07736206	NaN
234033.67187500	200005.48437500	1.07249534	2.77362823	-0.07583618	NaN
234326.64062500	200005.48437500	1.07483995	2.76893616	-0.08674622	NaN
234619.59375000	200005.48437500	1.07718456	2.76760101	-0.07633209	NaN
234912.57812500	200005.48437500	1.07952905	2.75897980	-0.07991791	NaN
235205.54687500	200005.48437500	1.08187366	2.75463104	-0.07488251	NaN
235498.51562500	200005.48437500	1.08421826	2.75081635	-0.08586884	NaN
235791.50000000	200005.48437500	1.08656275	2.74784088	-0.08453369	NaN
236084.46875000	200005.48437500	1.08890736	2.74581909	-0.07949829	NaN
236377.43750000	200005.48437500	1.09125197	2.74425507	-0.07961273	NaN
236670.40625000	200005.48437500	1.09359646	2.74028778	-0.08129120	NaN
236963.37500000	200005.48437500	1.09594107	2.73612976	-0.07884979	NaN
237256.35937500	200005.48437500	1.09828568	2.73426056	-0.07987976	NaN
237549.31250000	200005.48437500	1.10063016	2.72605896	-0.07781982	NaN
237842.28125000	200005.48437500	1.10297477	2.72212982	-0.07911682	NaN
238135.26562500	200005.48437500	1.10531938	2.72010803	-0.09284973	NaN
238428.23437500	200005.48437500	1.10766399	2.71823883	-0.08415222	NaN
238721.20312500	200005.48437500	1.11000848	2.71595001	-0.07900238	NaN
239014.17187500	200005.48437500	1.11235309	2.71438599	-0.07816315	NaN
239307.12500000	200005.48437500	1.11469769	2.70671844	-0.08514404	NaN
239600.10937500	200005.48437500	1.11704218	2.70359039	-0.07595062	NaN
239893.07812500	200005.48437500	1.11938679	2.69767761	-0.08033752	NaN
240186.04687500	200005.48437500	1.12173140	2.69268036	-0.07568359	NaN
240479.03125000	200005.48437500	1.12407589	2.69023895	-0.09353638	NaN
240772.00000000	200005.48437500	1.12642050	2.68833160	-0.08510590	NaN
241064.96875000	200005.48437500	1.12876511	2.68688202	-0.08209229	NaN
241357.93750000	200005.48437500	1.13110971	2.68375397	-0.07995605	NaN
241650.90625000	200005.48437500	1.13345420	2.68039703	-0.08117676	NaN
241943.89062500	200005.48437500	1.13579881	2.66971588	-0.08243561	NaN
242236.84375000	200005.48437500	1.13814342	2.66376495	-0.07759094	NaN
242529.81250000	200005.48437500	1.14048791	2.65548706	-0.07904053	NaN
242822.79687500	200005.48437500	1.14283252	2.65071869	-0.07896423	NaN
243115.76562500	200005.48437500	1.14517713	2.64789581	-0.09204865	NaN
243408.73437500	200005.48437500	1.14752162	2.64461517	-0.08647919	NaN
243701.70312500	200005.48437500	1.14986622	2.64183044	-0.07976532	NaN
243994.65625000	200005.48437500	1.15221083	2.63557434	-0.08003235	NaN
244287.64062500	200005.48437500	1.15455544	2.62268066	-0.08502960	NaN
244580.60937500	200005.48437500	1.15689993	2.61894226	-0.07720947	NaN
244873.57812500	200005.48437500	1.15924454	2.60894775	-0.08209229	NaN
245166.56250000	200005.48437500	1.16158915	2.60261536	-0.07713318	NaN
245459.53125000	200005.48437500	1.16393363	2.59830475	-0.09380341	NaN
245752.50000000	200005.48437500	1.16627824	2.59590149	-0.08693695	NaN
246045.46875000	200005.48437500	1.16862285	2.59243011	-0.08522034	NaN
246338.43750000	200005.48437500	1.17096734	2.58697510	-0.08186340	NaN
246631.42187500	200005.48437500	1.17331195	2.57877350	-0.08438110	NaN
246924.37500000	200005.48437500	1.17565656	2.57278442	-0.08502960	NaN
247217.34375000	200005.48437500	1.17800117	2.56053925	-0.08094788	NaN
247510.32812500	200005.48437500	1.18034565	2.55420685	-0.08083344	NaN
247803.29687500	200005.48437500	1.18269026	2.54928589	-0.08186340	NaN
248096.26562500	200005.48437500	1.18503487	2.54409790	-0.09571075	NaN
248389.23437500	200005.48437500	1.18737936	2.54028320	-0.09109497	NaN
248682.18750000	200005.48437500	1.18972397	2.53376007	-0.08087158	NaN
248975.17187500	200005.48437500	1.19206858	2.52628326	-0.08190155	NaN
249268.14062500	200005.48437500	1.19441307	2.51777649	-0.09723663	NaN
249561.10937500	200005.48437500	1.19675767	2.51064301	-0.08018494	NaN
249854.09375000	200005.48437500	1.19910228	2.50366211	-0.08522034	NaN
249991.37500000	200097.03125000	1.23518598	2.49279022	-0.08953094	0.00000000
249991.37500000	200292.35937500	1.23674881	2.49252319	-0.08796692	0.00000000
249991.37500000	200487.67187500	1.23831153	2.49111176	-0.07896423	0.00000000
249991.37500000	200682.98437500	1.23987436	2.48924255	-0.08190155	0.00000000
249991.37500000	200878.29687500	1.24143708	2.48920441	-0.07919312	0.00000000
249991.37500000	201073.60937500	1.24299991	2.49027252	-0.08647919	0.00000000
249991.37500000	201268.92187500	1.24456263	2.49294281	-0.08171082	0.00000000
249991.37500000	201464.23437500	1.24612546	2.49774933	-0.07595062	0.00000000
249991.37500000	201659.56250000	1.24768829	2.49988556	-0.08049011	0.00000000
249991.37500000	201854.85937500	1.24925101	2.50564575	-0.08247375	0.00000000
249991.37500000	202050.18750000	1.25081384	2.50881195	-0.07991791	0.00000000
249991.37500000	202245.50000000	1.25237656	2.51277924	-0.09731293	0.00000000
249991.37500000	202440.81250000	1.25393939	2.51506805	-0.10025024	0.00000000
249991.37500000	202636.12500000	1.25550210	2.51667023	-0.08743286	0.00000000
249991.37500000	202831.43750000	1.25706494	2.51811981	-0.08358002	0.00000000
249991.37500000	203026.75000000	1.25862765	2.51907349	-0.07625580	0.00000000
249991.37500000	203222.07812500	1.26019049	2.51979828	-0.08197784	0.00000000
249991.37500000	203417.39062500	1.26175332	2.52162933	-0.07678986	0.00000000
249991.37500000	203612.70312500	1.26331604	2.52250671	-0.09132385	0.00000000
249991.37500000	203808.01562500	1.26487887	2.52696991	-0.07713318	0.00000000
249991.37500000	204003.32812500	1.26644158	2.52777100	-0.07755280	0.00000000
249991.37500000	204198.64062500	1.26800442	2.53154755	-0.08090973	0.00000000
249991.37500000	204393.95312500	1.26956713	2.53566742	-0.07980347	0.00000000
249991.37500000	204589.26562500	1.27112997	2.53978729	-0.07873535	0.00000000
249991.37500000	204784.59375000	1.27269268	2.54432678	-0.08686066	0.00000000
249991.37500000	204979.89062500	1.27425551	2.54863739	-0.08796692	0.00000000
249991.37500000	205175.21875000	1.27581835	2.55210876	-0.08743286	0.00000000
249991.37500000	205370.53125000	1.27738106	2.55455017	-0.08045197	0.00000000
249991.37500000	205565.84375000	1.27894390	2.55683899	-0.07453918	0.00000000
249991.37500000	205761.15625000	1.28050661	2.55729675	-0.07907867	0.00000000
249991.37500000	205956.46875000	1.28206944	2.55905151	-0.07396698	0.00000000
249991.37500000	206151.78125000	1.28363216	2.56408691	-0.08666992	0.00000000
249991.37500000	206347.10937500	1.28519499	2.56450653	-0.07373810	0.00000000
249991.37500000	206542.42187500	1.28675783	2.56713867	-0.07675171	0.00000000
249991.37500000	206737.73437500	1.28832054	2.56965637	-0.08087158	0.00000000
249991.37500000	206933.04687500	1.28988338	2.57316589	-0.07541656	0.00000000
249991.37500000	207128.35937500	1.29144609	2.57850647	-0.07747650	0.00000000
249991.37500000	207323.67187500	1.29300892	2.58380890	-0.09075165	0.00000000
249991.37500000	207518.98437500	1.29457164	2.58907318	-0.08548737	0.00000000
249991.37500000	207714.29687500	1.29613447	2.59265900	-0.08460999	0.00000000
249991.37500000	207909.62500000	1.29769719	2.59590149	-0.07663727	0.00000000
249991.37500000	208104.92187500	1.29926002	2.59765625	-0.07385254	0.00000000
249991.37500000	208300.25000000	1.30082285	2.59845734	-0.07621765	0.00000000
249991.37500000	208495.56250000	1.30238557	2.59868622	-0.07472992	0.00000000
249991.37500000	208690.87500000	1.30394840	2.59853363	-0.09132385	0.00000000
249991.37500000	208886.18750000	1.30551112	2.60280609	-0.07072449	0.00000000
249991.37500000	209081.50000000	1.30707395	2.60795593	-0.07362366	0.00000000
249991.37500000	209276.81250000	1.30863667	2.61333466	-0.07827759	0.00000000
249991.37500000	209472.14062500	1.31019950	2.61863708	-0.07282257	0.00000000
249991.37500000	209667.45312500	1.31176233	2.62401581	-0.07511139	0.00000000
249991.37500000	209862.76562500	1.31332505	2.62901306	-0.08277893	0.00000000
249991.37500000	210058.07812500	1.31488788	2.63240814	-0.08113861	0.00000000
249991.37500000	210253.39062500	1.31645060	2.63694763	-0.07930756	0.00000000
249991.37500000	210448.70312500	1.31801343	2.64022827	-0.07270813	0.00000000
249991.37500000	210644.01562500	1.31957614	2.64183044	-0.07118225	0.00000000
249991.37500000	210839.32812500	1.32113898	2.64373779	-0.07194519	0.00000000
249991.37500000	211034.65625000	1.32270169	2.64602661	-0.08430481	0.00000000
249991.37500000	211229.95312500	1.32426453	2.64823914	-0.07774353	0.00000000
249991.37500000	211425.28125000	1.32582736	2.65224457	-0.06984711	0.00000000
249991.37500000	211620.59375000	1.32739007	2.65205383	-0.07343292	0.00000000
249991.37500000	211815.90625000	1.32895291	2.65785217	-0.07442474	0.00000000
249991.37500000	212011.21875000	1.33051562	2.66403198	-0.06843567	0.00000000
249991.37500000	212206.53125000	1.33207846	2.66971588	-0.07297516	0.00000000
249991.37500000	212401.84375000	1.33364117	2.67478943	-0.08941650	0.00000000
249991.37500000	212597.17187500	1.33520401	2.67879486	-0.07591248	0.00000000
249991.37500000	212792.48437500	1.33676684	2.68142700	-0.07343292	0.00000000
249991.37500000	212987.79687500	1.33832955	2.68314362	-0.06546021	0.00000000
249991.37500000	213183.10937500	1.33989239	2.68390656	-0.07011414	0.00000000
249991.37500000	213378.42187500	1.34145510	2.68455505	-0.06698608	0.00000000
249991.37500000	213573.73437500	1.34301794	2.68619537	-0.07720947	0.00000000
249991.37500000	213769.04687500	1.34458065	2.68886566	-0.06954193	0.00000000
249991.37500000	213964.35937500	1.34614348	2.69298553	-0.06393433	0.00000000
249991.37500000	214159.68750000	1.34770620	2.69783020	-0.06862640	0.00000000
249991.37500000	214354.98437500	1.34926903	2.70183563	-0.07015228	0.00000000
249991.37500000	214550.31250000	1.35083187	2.70748138	-0.06572723	0.00000000
249991.37500000	214745.62500000	1.35239458	2.71224976	-0.07167816	0.00000000
249991.37500000	214940.93750000	1.35395741	2.71682739	-0.07965088	0.00000000
249991.37500000	215136.25000000	1.35552013	2.71984100	-0.07392883	0.00000000
249991.37500000	215331.56250000	1.35708296	2.72090912	-0.07057190	0.00000000
249991.37500000	215526.87500000	1.35864568	2.72155762	-0.06271362	0.00000000
249991.37500000	215722.20312500	1.36020851	2.72197723	-0.06954193	0.00000000
249991.37500000	215917.51562500	1.36177135	2.72220612	-0.06309509	0.00000000
249991.37500000	216112.82812500	1.36333406	2.72274017	-0.07797241	0.00000000
249991.37500000	216308.14062500	1.36489689	2.72789001	-0.06443024	0.00000000
249991.37500000	216503.45312500	1.36645961	2.72804260	-0.06481171	0.00000000
249991.37500000	216698.76562500	1.36802244	2.73262024	-0.06904602	0.00000000
249991.37500000	216894.07812500	1.36958516	2.73807526	-0.06572723	0.00000000
249991.37500000	217089.39062500	1.37114799	2.74337769	-0.06591797	0.00000000
249991.37500000	217284.71875000	1.37271070	2.74555206	-0.07816315	0.00000000
249991.37500000	217480.01562500	1.37427354	2.74841309	-0.07724762	0.00000000
249991.37500000	217675.34375000	1.37583637	2.75016785	-0.07308960	0.00000000
249991.37500000	217870.65625000	1.37739909	2.75077820	-0.06767273	0.00000000
249991.37500000	218065.96875000	1.37896192	2.75009155	-0.06175995	0.00000000
249991.37500000	218261.28125000	1.38052464	2.75001526	-0.06641388	0.00000000
249991.37500000	218456.59375000	1.38208747	2.75016785	-0.06095886	0.00000000
249991.37500000	218651.90625000	1.38365018	2.75047302	-0.07411957	0.00000000
249991.37500000	218847.23437500	1.38521302	2.75398254	-0.05939484	0.00000000
249991.37500000	219042.54687500	1.38677585	2.75711060	-0.06195068	0.00000000
249991.37500000	219237.84375000	1.38833857	2.75829315	-0.06671906	0.00000000
249991.37500000	219433.17187500	1.38990140	2.76355743	-0.06397247	0.00000000
249991.37500000	219628.48437500	1.39146411	2.76672363	-0.06469727	0.00000000
249991.37500000	219823.79687500	1.39302695	2.76943207	-0.07888794	0.00000000
249991.37500000	220019.10937500	1.39458966	2.77046204	-0.07194519	0.00000000
249991.37500000	220214.42187500	1.39615250	2.77061462	-0.06912231	0.00000000
249991.37500000	220409.75000000	1.39771521	2.77023315	-0.06370544	0.00000000
249991.37500000	220605.04687500	1.39927804	2.76916504	-0.06092072	0.00000000
249991.37500000	220800.37500000	1.40084088	2.76863098	-0.06229401	0.00000000
249991.37500000	220995.68750000	1.40240359	2.76901245	-0.06187439	0.00000000
249991.37500000	221191.00000000	1.40396643	2.76927948	-0.07564545	0.00000000
249991.37500000	221386.31250000	1.40552914	2.77656555	-0.05855560	0.00000000
249991.37500000	221581.62500000	1.40709198	2.77816772	-0.06332397	0.00000000
249991.37500000	221776.93750000	1.40865469	2.77915955	-0.06847382	0.00000000
249991.37500000	221972.26562500	1.41021752	2.78327942	-0.06069183	0.00000000
249991.37500000	222167.57812500	1.41178036	2.78530121	-0.06439209	0.00000000
249991.37500000	222362.87500000	1.41334307	2.78652191	-0.08823395	0.00000000
249991.37500000	222558.20312500	1.41490591	2.78846741	-0.06973267	0.00000000
249991.37500000	222753.51562500	1.41646862	2.78808594	-0.06839752	0.00000000
249991.37500000	222948.82812500	1.41803145	2.78713226	-0.06080627	0.00000000
249991.37500000	223144.14062500	1.41959417	2.78705597	-0.06179810	0.00000000
